"V1","V2","V3","V4","V5"
"49",3.12334227771441,8.1114223373396,1.15229205854553,4.68609204753379,1.66027189591893
"50",3.12334227771441,8.1114223373396,1.15229205854553,4.68609204753379,1.66027189591893
"51",3.12334227771441,8.1114223373396,1.15229205854553,4.68609204753379,1.66027189591893
"52",3.1344825440137,8.15506243912649,1.16895964082313,4.82827693113807,1.66113075142294
"53",3.12144421188513,8.1819562700016,1.17541959729325,4.88006715869427,1.65238282888053
"54",3.12144421188513,8.1819562700016,1.17541959729325,4.88006715869427,1.65238282888053
"55",3.12144421188513,8.1819562700016,1.17541959729325,4.88006715869427,1.65238282888053
"56",3.12144421188513,8.1819562700016,1.17541959729325,4.88006715869427,1.65238282888053
"57",3.13252854615206,8.21685590927455,1.17230669460744,4.91268505615071,1.64266002639714
"58",3.13252854615206,8.21685590927455,1.17230669460744,4.91268505615071,1.64266002639714
"59",3.13252854615206,8.21685590927455,1.17230669460744,4.91268505615071,1.64266002639714
"60",3.13252854615206,8.21685590927455,1.17230669460744,4.91268505615071,1.64266002639714
"61",3.12783632545335,8.14801375318537,1.17582419317798,4.77366606659667,1.65368846764147
"62",3.12783632545335,8.14801375318537,1.17582419317798,4.77366606659667,1.65368846764147
"63",3.12783632545335,8.14801375318537,1.17582419317798,4.77366606659667,1.65368846764147
"64",3.12693837980667,8.29048380388912,1.17021441168362,4.94294290203085,1.63881644604628
"65",3.1313131922284,8.25578816723363,1.16469394511768,4.94836153877768,1.63588461644901
"66",3.12334303459522,8.22364288363908,1.17045562002865,4.96253963710369,1.63267875748918
"67",3.12334303459522,8.22364288363908,1.17045562002865,4.96253963710369,1.63267875748918
"68",3.12334303459522,8.22364288363908,1.17045562002865,4.96253963710369,1.63267875748918
"69",3.12334303459522,8.22364288363908,1.17045562002865,4.96253963710369,1.63267875748918
"70",3.12151977508989,8.17229816585034,1.178514509692,4.83199759716255,1.659726260715
"71",3.13146438982503,8.26742227495934,1.15731133238438,4.86562892726899,1.64445903635619
"72",3.1282046383713,8.19770472694219,1.13928451462317,4.80326826440371,1.62358075008642
"73",3.1282046383713,8.19770472694219,1.13928451462317,4.80326826440371,1.62358075008642
"74",3.1282046383713,8.19770472694219,1.13928451462317,4.80326826440371,1.62358075008642
"75",3.1282046383713,8.19770472694219,1.13928451462317,4.80326826440371,1.62358075008642
"76",3.1282046383713,8.19770472694219,1.13928451462317,4.80326826440371,1.62358075008642
"77",3.1282046383713,8.19770472694219,1.13928451462317,4.80326826440371,1.62358075008642
"78",3.14028440854299,8.31865659175644,1.12627359262649,4.89392900769111,1.61591536870703
"79",3.14028440854299,8.31865659175644,1.12627359262649,4.89392900769111,1.61591536870703
"80",3.13686151927903,8.14632326739163,1.12180680348632,4.66956377030284,1.62372605321038
"81",3.13686151927903,8.14632326739163,1.12180680348632,4.66956377030284,1.62372605321038
"82",3.13686151927903,8.14632326739163,1.12180680348632,4.66956377030284,1.62372605321038
"83",3.13686151927903,8.14632326739163,1.12180680348632,4.66956377030284,1.62372605321038
"84",3.13686151927903,8.14632326739163,1.12180680348632,4.66956377030284,1.62372605321038
"85",3.13686151927903,8.14632326739163,1.12180680348632,4.66956377030284,1.62372605321038
"86",3.13686151927903,8.14632326739163,1.12180680348632,4.66956377030284,1.62372605321038
"87",3.13686151927903,8.14632326739163,1.12180680348632,4.66956377030284,1.62372605321038
"88",3.13686151927903,8.14632326739163,1.12180680348632,4.66956377030284,1.62372605321038
"89",3.13879755074798,8.09832896144002,1.10789080838908,4.59587754240186,1.62573989471733
"90",3.13879755074798,8.09832896144002,1.10789080838908,4.59587754240186,1.62573989471733
"91",3.13879755074798,8.09832896144002,1.10789080838908,4.59587754240186,1.62573989471733
"92",3.13879755074798,8.09832896144002,1.10789080838908,4.59587754240186,1.62573989471733
"93",3.13879755074798,8.09832896144002,1.10789080838908,4.59587754240186,1.62573989471733
"94",3.13320023902429,8.1294285127817,1.11093227810155,4.67603752482755,1.62869596733952
"95",3.13320023902429,8.1294285127817,1.11093227810155,4.67603752482755,1.62869596733952
"96",3.13320023902429,8.1294285127817,1.11093227810155,4.67603752482755,1.62869596733952
"97",3.13320023902429,8.1294285127817,1.11093227810155,4.67603752482755,1.62869596733952
"98",3.13320023902429,8.1294285127817,1.11093227810155,4.67603752482755,1.62869596733952
"99",3.13988738555462,8.16710563443604,1.11256071918176,4.65193530796113,1.64577701143921
"100",3.13988738555462,8.16710563443604,1.11256071918176,4.65193530796113,1.64577701143921
"101",3.13988738555462,8.16710563443604,1.11256071918176,4.65193530796113,1.64577701143921
"102",3.13988738555462,8.16710563443604,1.11256071918176,4.65193530796113,1.64577701143921
"103",3.13988738555462,8.16710563443604,1.11256071918176,4.65193530796113,1.64577701143921
"104",3.13988738555462,8.16710563443604,1.11256071918176,4.65193530796113,1.64577701143921
"105",3.14562638391785,8.2721462575064,1.11078003878334,4.81463949829055,1.63114215167373
"106",3.13888981584424,8.2532413463687,1.11073095956346,4.70045702625566,1.6323807200851
"107",3.13888981584424,8.2532413463687,1.11073095956346,4.70045702625566,1.6323807200851
"108",3.13126827182712,8.21763194782532,1.11285264862932,4.68222277430742,1.63655176606484
"109",3.13126827182712,8.21763194782532,1.11285264862932,4.68222277430742,1.63655176606484
"110",3.13126827182712,8.21763194782532,1.11285264862932,4.68222277430742,1.63655176606484
"111",3.13126827182712,8.21763194782532,1.11285264862932,4.68222277430742,1.63655176606484
"112",3.12785590988535,8.15958444127279,1.11535419416346,4.7051715848331,1.62466681479909
"113",3.13756110387152,8.26488614059455,1.11699026328639,4.76964636051566,1.63407297012768
"114",3.13756110387152,8.26488614059455,1.11699026328639,4.76964636051566,1.63407297012768
"115",3.14476691076769,8.22377155920183,1.11128670032115,4.72653569841188,1.62036446403985
"116",3.14476691076769,8.22377155920183,1.11128670032115,4.72653569841188,1.62036446403985
"117",3.14542697462946,8.06408336584236,1.11195018775974,4.60348421370353,1.62499341731767
"118",3.14460940638582,8.15034380066605,1.09353331721413,4.74331785130081,1.60485423963706
"119",3.14102265685236,7.98801226671519,1.08266342135215,4.4965153441904,1.60144092511851
"120",3.14102265685236,7.98801226671519,1.08266342135215,4.4965153441904,1.60144092511851
"121",3.14102265685236,7.98801226671519,1.08266342135215,4.4965153441904,1.60144092511851
"122",3.14102265685236,7.98801226671519,1.08266342135215,4.4965153441904,1.60144092511851
"123",3.13849552548828,7.95406204244954,1.07875866635333,4.38953877300875,1.6033528857889
"124",3.13849552548828,7.95406204244954,1.07875866635333,4.38953877300875,1.6033528857889
"125",3.13849552548828,7.95406204244954,1.07875866635333,4.38953877300875,1.6033528857889
"126",3.13849552548828,7.95406204244954,1.07875866635333,4.38953877300875,1.6033528857889
"127",3.13849552548828,7.95406204244954,1.07875866635333,4.38953877300875,1.6033528857889
"128",3.13849552548828,7.95406204244954,1.07875866635333,4.38953877300875,1.6033528857889
"129",3.13849552548828,7.95406204244954,1.07875866635333,4.38953877300875,1.6033528857889
"130",3.14143204635373,8.10163525375832,1.08407178144909,4.53150602254345,1.59734385018711
"131",3.14143204635373,8.10163525375832,1.08407178144909,4.53150602254345,1.59734385018711
"132",3.14143204635373,8.10163525375832,1.08407178144909,4.53150602254345,1.59734385018711
"133",3.13875550043507,8.04373697066835,1.10527529810307,4.44716600189704,1.61729832014255
"134",3.13875550043507,8.04373697066835,1.10527529810307,4.44716600189704,1.61729832014255
"135",3.13875550043507,8.04373697066835,1.10527529810307,4.44716600189704,1.61729832014255
"136",3.13110218378535,8.09497114799953,1.09950043165991,4.59648984502309,1.60492711011967
"137",3.13110218378535,8.09497114799953,1.09950043165991,4.59648984502309,1.60492711011967
"138",3.12820951673165,8.20645196988045,1.11870419764792,4.65679071646993,1.63379868482057
"139",3.13264201217968,8.2476102088001,1.12701353410847,4.6979782666309,1.65810382781262
"140",3.13264201217968,8.2476102088001,1.12701353410847,4.6979782666309,1.65810382781262
"141",3.12821972443274,8.18725591848844,1.13049462880352,4.65406916315767,1.67530711327056
"142",3.12821972443274,8.18725591848844,1.13049462880352,4.65406916315767,1.67530711327056
"143",3.12821972443274,8.18725591848844,1.13049462880352,4.65406916315767,1.67530711327056
"144",3.12821972443274,8.18725591848844,1.13049462880352,4.65406916315767,1.67530711327056
"145",3.12821972443274,8.18725591848844,1.13049462880352,4.65406916315767,1.67530711327056
"146",3.12821972443274,8.18725591848844,1.13049462880352,4.65406916315767,1.67530711327056
"147",3.12821972443274,8.18725591848844,1.13049462880352,4.65406916315767,1.67530711327056
"148",3.12821972443274,8.18725591848844,1.13049462880352,4.65406916315767,1.67530711327056
"149",3.12821972443274,8.18725591848844,1.13049462880352,4.65406916315767,1.67530711327056
"150",3.12821972443274,8.18725591848844,1.13049462880352,4.65406916315767,1.67530711327056
"151",3.1296292975587,8.18850099368497,1.14099132678852,4.56616969631314,1.68954896592277
"152",3.1296292975587,8.18850099368497,1.14099132678852,4.56616969631314,1.68954896592277
"153",3.1296292975587,8.18850099368497,1.14099132678852,4.56616969631314,1.68954896592277
"154",3.1296292975587,8.18850099368497,1.14099132678852,4.56616969631314,1.68954896592277
"155",3.1296292975587,8.18850099368497,1.14099132678852,4.56616969631314,1.68954896592277
"156",3.1296292975587,8.18850099368497,1.14099132678852,4.56616969631314,1.68954896592277
"157",3.1296292975587,8.18850099368497,1.14099132678852,4.56616969631314,1.68954896592277
"158",3.12875949749909,8.06906010162534,1.13240499430511,4.48707113731352,1.67632778375629
"159",3.12875949749909,8.06906010162534,1.13240499430511,4.48707113731352,1.67632778375629
"160",3.12875949749909,8.06906010162534,1.13240499430511,4.48707113731352,1.67632778375629
"161",3.12689645653252,8.16180436934573,1.12749441190223,4.46553890798034,1.68003011591782
"162",3.12979497296353,8.18705469755804,1.12897553272519,4.54785490679061,1.69413688463205
"163",3.13051291124824,8.17895285287195,1.11511108390929,4.51637352578713,1.68573548339352
"164",3.13779423868491,8.31063505547257,1.10939555375065,4.62791548091098,1.68100622843597
"165",3.13779423868491,8.31063505547257,1.10939555375065,4.62791548091098,1.68100622843597
"166",3.13779423868491,8.31063505547257,1.10939555375065,4.62791548091098,1.68100622843597
"167",3.13779423868491,8.31063505547257,1.10939555375065,4.62791548091098,1.68100622843597
"168",3.13779423868491,8.31063505547257,1.10939555375065,4.62791548091098,1.68100622843597
"169",3.13219079901231,8.23638871459695,1.11624643741783,4.49025143379502,1.69596394469729
"170",3.13219079901231,8.23638871459695,1.11624643741783,4.49025143379502,1.69596394469729
"171",3.13219079901231,8.23638871459695,1.11624643741783,4.49025143379502,1.69596394469729
"172",3.132119240048,8.25383408476651,1.10613295274555,4.54415954639848,1.68897382767072
"173",3.132119240048,8.25383408476651,1.10613295274555,4.54415954639848,1.68897382767072
"174",3.132119240048,8.25383408476651,1.10613295274555,4.54415954639848,1.68897382767072
"175",3.132119240048,8.25383408476651,1.10613295274555,4.54415954639848,1.68897382767072
"176",3.12793826184297,8.37710535522296,1.12150883303338,4.49501910026541,1.71601017066562
"177",3.12442957289115,8.31657291419686,1.12758751800134,4.49660485385886,1.71524742504554
"178",3.11465260796924,8.26012849666241,1.13025596060224,4.4745501227356,1.71328819981052
"179",3.11465260796924,8.26012849666241,1.13025596060224,4.4745501227356,1.71328819981052
"180",3.11465260796924,8.26012849666241,1.13025596060224,4.4745501227356,1.71328819981052
"181",3.11465260796924,8.26012849666241,1.13025596060224,4.4745501227356,1.71328819981052
"182",3.11465260796924,8.26012849666241,1.13025596060224,4.4745501227356,1.71328819981052
"183",3.11465260796924,8.26012849666241,1.13025596060224,4.4745501227356,1.71328819981052
"184",3.13612738089193,8.3507978020302,1.11853952399233,4.5753183965893,1.71523433199305
"185",3.13612738089193,8.3507978020302,1.11853952399233,4.5753183965893,1.71523433199305
"186",3.12578495919399,8.33371548083704,1.11744963378094,4.62389704240817,1.70067655922721
"187",3.12578495919399,8.33371548083704,1.11744963378094,4.62389704240817,1.70067655922721
"188",3.13132629094297,8.33301222902706,1.10453504447398,4.69870653825816,1.69091369116916
"189",3.13132629094297,8.33301222902706,1.10453504447398,4.69870653825816,1.69091369116916
"190",3.13132629094297,8.33301222902706,1.10453504447398,4.69870653825816,1.69091369116916
"191",3.13132629094297,8.33301222902706,1.10453504447398,4.69870653825816,1.69091369116916
"192",3.12804330078585,8.33275386180425,1.10046461084612,4.72444253920952,1.68153023416743
"193",3.1386123640684,8.4492494080126,1.10557567296883,4.91587994817011,1.6818956196056
"194",3.1386123640684,8.4492494080126,1.10557567296883,4.91587994817011,1.6818956196056
"195",3.12197357034974,8.35128400209385,1.0751034221238,4.83528592677862,1.66225634625903
"196",3.12634739654835,8.33969076513067,1.07876284834745,4.8621438221619,1.65158872985531
"197",3.13444052844637,8.42287921699575,1.11918902472746,4.91972532123615,1.67334798194189
"198",3.13444052844637,8.42287921699575,1.11918902472746,4.91972532123615,1.67334798194189
"199",3.14557354669932,8.4521720628824,1.08961248895445,4.90701537655817,1.66253668204421
"200",3.14557354669932,8.4521720628824,1.08961248895445,4.90701537655817,1.66253668204421
"201",3.14518399572746,8.41697871581022,1.09117565710537,4.89478591917713,1.66166085089319
"202",3.13999469432961,8.36920617873331,1.09445844218014,4.81873645184577,1.6682115554746
"203",3.12628467395382,8.23845003876424,1.0855882695864,4.81855884453428,1.63938933374086
"204",3.12628467395382,8.23845003876424,1.0855882695864,4.81855884453428,1.63938933374086
"205",3.12628467395382,8.23845003876424,1.0855882695864,4.81855884453428,1.63938933374086
"206",3.14200826697011,8.42857864783884,1.09122452238249,4.91260286374559,1.66476290518545
"207",3.14382114275316,8.44965218245585,1.10693580453306,4.91001204288352,1.68598327588451
"208",3.13385007462729,8.28080460612743,1.10064989665842,4.79214526140556,1.67788508385669
"209",3.13385007462729,8.28080460612743,1.10064989665842,4.79214526140556,1.67788508385669
"210",3.13385007462729,8.28080460612743,1.10064989665842,4.79214526140556,1.67788508385669
"211",3.13385007462729,8.28080460612743,1.10064989665842,4.79214526140556,1.67788508385669
"212",3.13385007462729,8.28080460612743,1.10064989665842,4.79214526140556,1.67788508385669
"213",3.13385007462729,8.28080460612743,1.10064989665842,4.79214526140556,1.67788508385669
"214",3.13357054340853,8.28820929989446,1.11207405743,4.73476508166979,1.68586111396386
"215",3.13357054340853,8.28820929989446,1.11207405743,4.73476508166979,1.68586111396386
"216",3.13252017960479,8.41483336784647,1.1262309982367,4.73418662785809,1.6934454584483
"217",3.13252017960479,8.41483336784647,1.1262309982367,4.73418662785809,1.6934454584483
"218",3.13252017960479,8.41483336784647,1.1262309982367,4.73418662785809,1.6934454584483
"219",3.13205210551323,8.45456758450832,1.12056103268048,4.69247244745219,1.6946876914729
"220",3.13124316726797,8.45634991755417,1.10858198754881,4.6999635279682,1.68205396250862
"221",3.13124316726797,8.45634991755417,1.10858198754881,4.6999635279682,1.68205396250862
"222",3.13124316726797,8.45634991755417,1.10858198754881,4.6999635279682,1.68205396250862
"223",3.13124316726797,8.45634991755417,1.10858198754881,4.6999635279682,1.68205396250862
"224",3.12678098857717,8.47630846304054,1.12426506134867,4.6914162767151,1.69458074852366
"225",3.13416232719665,8.49942393625918,1.12537177814425,4.75633988054059,1.67229380594589
"226",3.13383842766491,8.51978340424092,1.12648107351237,4.77130436196398,1.66872780570006
"227",3.13383842766491,8.51978340424092,1.12648107351237,4.77130436196398,1.66872780570006
"228",3.13206852187172,8.52578553720101,1.15109556476266,4.69936105976579,1.68826364783928
"229",3.12229589794256,8.35736926210167,1.1436018927413,4.50513370314862,1.68083243298763
"230",3.12814121481579,8.40208353006356,1.13850852578955,4.48101866928622,1.68685805903575
"231",3.12814121481579,8.40208353006356,1.13850852578955,4.48101866928622,1.68685805903575
"232",3.12814121481579,8.40208353006356,1.13850852578955,4.48101866928622,1.68685805903575
"233",3.12814121481579,8.40208353006356,1.13850852578955,4.48101866928622,1.68685805903575
"234",3.12570398060121,8.47334077554376,1.15627435479691,4.53559623375237,1.70253156942263
"235",3.11281984865496,8.35156112730979,1.15796506642862,4.44262353087058,1.69670246236909
"236",3.11281984865496,8.35156112730979,1.15796506642862,4.44262353087058,1.69670246236909
"237",3.11281984865496,8.35156112730979,1.15796506642862,4.44262353087058,1.69670246236909
"238",3.11281984865496,8.35156112730979,1.15796506642862,4.44262353087058,1.69670246236909
"239",3.11281984865496,8.35156112730979,1.15796506642862,4.44262353087058,1.69670246236909
"240",3.11281984865496,8.35156112730979,1.15796506642862,4.44262353087058,1.69670246236909
"241",3.13352658176308,8.57301710013859,1.1318855933901,4.60048505995498,1.69873300816866
"242",3.13476728859045,8.54249296793027,1.12047302200482,4.61197835327286,1.67480365045581
"243",3.13476728859045,8.54249296793027,1.12047302200482,4.61197835327286,1.67480365045581
"244",3.13476728859045,8.54249296793027,1.12047302200482,4.61197835327286,1.67480365045581
"245",3.12675123162483,8.39304822894899,1.11817234465622,4.50616148792028,1.66878425850422
"246",3.12675123162483,8.39304822894899,1.11817234465622,4.50616148792028,1.66878425850422
"247",3.12675123162483,8.39304822894899,1.11817234465622,4.50616148792028,1.66878425850422
"248",3.12675123162483,8.39304822894899,1.11817234465622,4.50616148792028,1.66878425850422
"249",3.1298839185702,8.37782942486994,1.11461137734313,4.50147808774721,1.66821915411839
"250",3.1298839185702,8.37782942486994,1.11461137734313,4.50147808774721,1.66821915411839
"251",3.12548163266725,8.39549789431389,1.1318363321552,4.58529172427902,1.66853903449771
"252",3.12548163266725,8.39549789431389,1.1318363321552,4.58529172427902,1.66853903449771
"253",3.13370190863626,8.53621933245999,1.14302618616573,4.77404629821818,1.6674936721812
"254",3.13370190863626,8.53621933245999,1.14302618616573,4.77404629821818,1.6674936721812
"255",3.12080722573661,8.61580210279902,1.15916444734233,4.91817239470451,1.67123753495291
"256",3.12080722573661,8.61580210279902,1.15916444734233,4.91817239470451,1.67123753495291
"257",3.12220446114413,8.61653663741936,1.16337738023964,4.72683920960288,1.68445063193815
"258",3.12220446114413,8.61653663741936,1.16337738023964,4.72683920960288,1.68445063193815
"259",3.12220446114413,8.61653663741936,1.16337738023964,4.72683920960288,1.68445063193815
"260",3.12220446114413,8.61653663741936,1.16337738023964,4.72683920960288,1.68445063193815
"261",3.1062303062098,8.5381463699003,1.17645194318329,4.51449745245822,1.71011042457373
"262",3.1062303062098,8.5381463699003,1.17645194318329,4.51449745245822,1.71011042457373
"263",3.11333443216654,8.64472300463162,1.16432262986301,4.65192966487371,1.70116750246382
"264",3.11333443216654,8.64472300463162,1.16432262986301,4.65192966487371,1.70116750246382
"265",3.11124948153669,8.6054875089658,1.16267406622086,4.60304777698579,1.69842044115808
"266",3.12168505065248,8.70531639547311,1.18550139324111,4.64658855495108,1.7204593864197
"267",3.12304022896031,8.77712574770245,1.17509179480186,4.64663794866018,1.71443375498795
"268",3.12304022896031,8.77712574770245,1.17509179480186,4.64663794866018,1.71443375498795
"269",3.12304022896031,8.77712574770245,1.17509179480186,4.64663794866018,1.71443375498795
"270",3.12304022896031,8.77712574770245,1.17509179480186,4.64663794866018,1.71443375498795
"271",3.12304022896031,8.77712574770245,1.17509179480186,4.64663794866018,1.71443375498795
"272",3.12613013366817,8.73758968278833,1.15418357924093,4.69757515379789,1.69088245200416
"273",3.12613013366817,8.73758968278833,1.15418357924093,4.69757515379789,1.69088245200416
"274",3.12129902843625,8.70348117473802,1.17013505977255,4.8076447780296,1.68464105684427
"275",3.12129902843625,8.70348117473802,1.17013505977255,4.8076447780296,1.68464105684427
"276",3.11808244116471,8.68735960191282,1.15777469825576,4.77549430427542,1.67791917474877
"277",3.11947065372704,8.60506791500728,1.15368934424432,4.70828662596147,1.67634739845713
"278",3.12716752169165,8.69823855883844,1.15011562041038,4.79256022013497,1.6725259859049
"279",3.12716752169165,8.69823855883844,1.15011562041038,4.79256022013497,1.6725259859049
"280",3.13199838862963,8.6648465212136,1.14205911797432,4.76981916307902,1.67284294385058
"281",3.13199838862963,8.6648465212136,1.14205911797432,4.76981916307902,1.67284294385058
"282",3.13291225623859,8.64013562685593,1.15768756418851,4.80035925292059,1.67527114939883
"283",3.12497382353616,8.59806414149947,1.18124695052318,4.74608332498339,1.68526423485024
"284",3.12497382353616,8.59806414149947,1.18124695052318,4.74608332498339,1.68526423485024
"285",3.12497382353616,8.59806414149947,1.18124695052318,4.74608332498339,1.68526423485024
"286",3.12497382353616,8.59806414149947,1.18124695052318,4.74608332498339,1.68526423485024
"287",3.11369971994275,8.51754408329623,1.17635766939553,4.63007745523306,1.68417973973902
"288",3.11369971994275,8.51754408329623,1.17635766939553,4.63007745523306,1.68417973973902
"289",3.1105642435622,8.4756918945733,1.19541515225673,4.51150076634732,1.7139404846893
"290",3.1105642435622,8.4756918945733,1.19541515225673,4.51150076634732,1.7139404846893
"291",3.1105642435622,8.4756918945733,1.19541515225673,4.51150076634732,1.7139404846893
"292",3.11916372299222,8.4788068199124,1.19340493829678,4.55236921419252,1.715798568729
"293",3.11916372299222,8.4788068199124,1.19340493829678,4.55236921419252,1.715798568729
"294",3.11916372299222,8.4788068199124,1.19340493829678,4.55236921419252,1.715798568729
"295",3.11916372299222,8.4788068199124,1.19340493829678,4.55236921419252,1.715798568729
"296",3.11916372299222,8.4788068199124,1.19340493829678,4.55236921419252,1.715798568729
"297",3.11916372299222,8.4788068199124,1.19340493829678,4.55236921419252,1.715798568729
"298",3.11916372299222,8.4788068199124,1.19340493829678,4.55236921419252,1.715798568729
"299",3.11916372299222,8.4788068199124,1.19340493829678,4.55236921419252,1.715798568729
"300",3.11568411073426,8.49028981839938,1.20109521397067,4.64723176122444,1.70541331403867
"301",3.12067209038846,8.51713441472574,1.1988292815347,4.68781291681642,1.69491450221628
"302",3.11075591687945,8.46557399721331,1.20896406591726,4.67844630172713,1.69196132133727
"303",3.10702298007221,8.4086671147495,1.21589305304704,4.63747695910567,1.70270655517214
"304",3.10702298007221,8.4086671147495,1.21589305304704,4.63747695910567,1.70270655517214
"305",3.10790055093774,8.38067493952913,1.19331368288773,4.54142003765934,1.70040683094533
"306",3.11995842110401,8.39383331727681,1.20024920204234,4.58602412544985,1.70701079298493
"307",3.11995842110401,8.39383331727681,1.20024920204234,4.58602412544985,1.70701079298493
"308",3.11995842110401,8.39383331727681,1.20024920204234,4.58602412544985,1.70701079298493
"309",3.11995842110401,8.39383331727681,1.20024920204234,4.58602412544985,1.70701079298493
"310",3.11995842110401,8.39383331727681,1.20024920204234,4.58602412544985,1.70701079298493
"311",3.11995842110401,8.39383331727681,1.20024920204234,4.58602412544985,1.70701079298493
"312",3.11995842110401,8.39383331727681,1.20024920204234,4.58602412544985,1.70701079298493
"313",3.11164199638368,8.43334322956151,1.19172342998613,4.57641452943224,1.71313566685018
"314",3.11918594969286,8.41401983986908,1.17987158923876,4.505555321434,1.72090198760607
"315",3.11141704100437,8.26284902212907,1.16034126282416,4.4466517863777,1.69730198448273
"316",3.11141704100437,8.26284902212907,1.16034126282416,4.4466517863777,1.69730198448273
"317",3.12139015225847,8.27807052851183,1.12519905519697,4.62285139662826,1.6606868669829
"318",3.12430767321673,8.21620977552179,1.14800761940328,4.53227607978691,1.67700016985623
"319",3.13029969317941,8.18362510106532,1.15967703799702,4.44051388262386,1.69723447657622
"320",3.1232794743184,8.13233795925926,1.16455214226169,4.35386116646167,1.7077871851029
"321",3.1232794743184,8.13233795925926,1.16455214226169,4.35386116646167,1.7077871851029
"322",3.1232794743184,8.13233795925926,1.16455214226169,4.35386116646167,1.7077871851029
"323",3.1232794743184,8.13233795925926,1.16455214226169,4.35386116646167,1.7077871851029
"324",3.11389350699303,8.08744280595536,1.16120868584624,4.28936000451315,1.70406905736837
"325",3.1285133489096,8.26625360993726,1.19992429033356,4.42897122098699,1.73481702731685
